ID,POP,EMP,AREA_KM,EMP_DENS,X,Y
287,4458,515,1.350711516,381.280528,1914954.004,721152.1095
288,4076,971,1.714445563,566.363856,1914650.555,723120.3271
289,1588,863,1.437801706,600.22185,1923797.444,733837.3976
290,1936,3435,2.157430241,1592.17199,1924887.915,738731.8633
291,3266,842,1.626730892,517.602514,1925490.786,735707.0517
292,2182,342,1.061737414,322.113543,1918729.493,730924.2467
293,2707,1611,1.631782524,987.263913,1922197.753,731412.1935
294,4788,115,1.133426553,101.462243,1918436.511,716484.0675
295,4068,3080,2.372999935,1297.935139,1918188.668,729190.8332
296,3040,7753,1.623326386,4775.995799,1919730.353,728937.5712
297,3957,4440,2.695261894,1647.335277,1922229.922,730139.7393
298,3374,561,2.472837148,226.864919,1923766.127,731805.3147
299,2901,4270,1.19902608,3561.223622,1920642.554,732631.6011
300,5387,1723,1.754550462,982.017923,1920948.346,735641.4148
301,1846,253,16.18928925,15.627616,1925394.541,694030.7971
302,1106,1478,1.162962988,1270.891692,1930160.61,694308.0174
303,6277,783,1.62646769,481.411346,1916050.778,721150.7283
304,5034,2861,1.529617258,1870.402537,1912256.009,735359.9161
305,2479,196,1.070778897,183.044325,1909008.474,740453.4154
306,4350,877,1.740137583,503.983138,1919138.405,713108.8652
307,2437,1591,0.910374684,1747.632077,1926823.587,743576.2738
308,3746,1828,2.189241497,834.992395,1928055.401,742410.2963
309,2985,83,0.625492087,132.695524,1918101.542,718293.9294
310,2546,1090,1.380669494,789.472068,1912135,723966.2799
311,3988,1223,3.928259283,311.333828,1913430.542,723401.9768
312,3624,940,4.88004669,192.621108,1936183.627,744293.5309
313,3823,1875,2.140920192,875.791637,1925407.517,737382.2453
314,2102,739,2.167449872,340.953675,1925175.27,731616.2996
315,2047,307,0.508772672,603.412913,1925909.907,734981.9383
316,4183,24536,4.29588459,5711.512841,1932034.479,732338.7467
317,4247,1201,1.026606705,1169.87352,1917863.415,719046.4936
318,5057,3124,4.221679183,739.98991,1922566.889,738230.7172
319,2893,313,0.80312969,389.725351,1916470.934,727177.6647
320,6220,938,2.327477189,403.011469,1925581.497,745771.0193
321,2698,871,1.100819521,791.228701,1922219.257,735020.5782
322,2313,221,1.140037496,193.853273,1910762.845,719915.4017
323,4676,4296,1.429416684,3005.421756,1910957.069,721103.7303
324,6915,822,1.665453333,493.559311,1924083.878,746930.0932
325,2526,654,0.877404413,745.38034,1927614.197,740699.1877
326,3908,1586,1.593176059,995.495753,1925935.96,739771.2443
327,4019,704,1.72389564,408.377389,1930303.002,741261.6676
328,4254,498,1.024594119,486.046124,1916257.14,724441.7527
329,3316,827,1.276209762,648.012595,1928843.544,745680.3432
330,2510,499,1.491777463,334.500294,1933546.495,745921.0325
331,4502,1632,4.196359683,388.908512,1928747.966,735118.6341
332,2012,1311,0.900540431,1455.792494,1918063.441,730498.6581
333,5873,401,1.526135004,262.75526,1911382.923,741643.5686
334,5408,355,1.64352338,215.999361,1912942.096,742181.1412
335,4556,3540,3.906322837,906.223102,1911490.005,738475.035
336,4702,774,0.857209836,902.929443,1924907.19,741378.3731
